Артикул;Наименование;ID страницы;Цена;На складе;Описание;Краткое описание;Фотография
;ДВП,ДСП,Фанера;dvp,dsp,fanera-2607668
3333;Гвозди для ондулина коричневые;gvozdi-dlya-ondulina-korichnevye-200121530;4.00;0.0000;;;;
44674;Конек "Ондулин зелёный" L-1000 мм.;konek-"ondulin-zelyonyi"-l-1000-mm.-3067790;239.00;-1.0000;;Полезная длина 850 мм.;;
44673;Конек "Ондулин красный" L-1000 мм.;konek-"ondulin-krasnyi"-l-1000-mm.-3067788;229.00;-22.0000;;Полезная длина 850 мм.;;
45856;Ендова "Ондулин зелёный" L-1000 мм.;endova-"ondulin-zelyonyi"-l-1000-mm.-3070154;239.00;0.0000;;Полезная длина 850 мм.Используется для оформления стыка кровли с вертикальной стеной, а также для оформления ендов крыши.;;
45858;Ендова "Ондулин красный" L-1000 мм.;endova-"ondulin-krasnyi"-l-1000-mm.-3070158;239.00;0.0000;;Полезная длина 850 мм.Используется для оформления стыка кровли с вертикальной стеной, а также для оформления ендов крыши.;;
44672;Лист "Ондулин зелёный" 2000*950*3 мм;list-"ondulin-zelyonyi"-2000*950*3-mm-3067786;389.00;182.0000;ОНДУЛИН – это оригинальный кровельный и облицовочный материал, выпускаемый французской фирмой ONDULINE уже более 50 лет. Ондулин производится на шести фабриках в разных странах, а используется более чем в 100 странах мира на всех континентах.ОНДУЛИН производится путем насыщения органических волокон битумом при высокой температуре и давлении. В состав также входят минеральные вещества (наполнитель), резина и минеральные пигменты. Уникальная особенность ондулина - возможность укладки листов поверх существующей кровли без ее разборки. Также листы ондулина хорошо изгибаются вдоль волны. При радиусе кривизны от 5 метров их можно укладывать на криволинейные поверхности. Листы ондулина могут использоваться не только на кровле, но и как облицовка вертикальных поверхностей. ОНДУЛИН – очень долговечный материал, имеющий гарантию 15 лет и служащий до 50 лет. Листы ОНДУЛИН не содержат вредного для здоровья человека асбеста (как шифер) и изготавливаются из экологически чистых материалов. ОНДУЛИН имеет российское гигиеническое заключение, сертификат соответствия и пожарный сертификат. ОНДУЛИН – удивительно стоек к различным климатическим условиям, он выдерживает и тропическое солнце, и сибирский мороз. Кровля из ОНДУЛИНА способна выдерживать значительную снеговую нагрузку при правильно выполненной обрешетке.ОНДУЛИН широко используется практически по всей территории России от Санкт–Петербурга до Владивостока как в частной и дачной застройке, так и в жилищном и промышленном строительстве. Согласно испытаниям, проведенным в США и Великобритании, кровля из ОНДУЛИНА выдерживает ураганный ветер до 192 км/ч.Некоторые физико-механические и химические свойства листов "Ондулин"Низкое водопоглощение Хорошая погодоустойчивость Биологическая устойчивость к воздействию грибка, бактерий и микроорганизмов Химическая стойкость по отношению к воздействию кислот и щелочей Устойчивость к воздействию промышленных газов Стойкость к бензину и дизтопливу Пригодность для сбора дождевой воды и использования ее в качестве питьевойПараметрыДлина, мм 2000 Ширина листа габаритная, мм 950 Ширина полезная, мм 850 Высота профиля, мм 36 Толщина листа, мм 3 Вес, кг/шт 6 Цвет красный, зеленый или коричневый;В комплекте фирменные гвозди 20 шт;enl_3067786_63385319643750.jpg thm_3067786_63385319643750.jpg 3067786_63385319643750.jpg enl_3067786_63385319647250.jpg thm_3067786_63385319647250.jpg 3067786_63385319647250.jpg enl_3067786_63385319651031.jpg thm_3067786_63385319651031.jpg 3067786_63385319651031.jpg ;
44670;Лист "Ондулин красный" 2000*950*3 мм;list-"ondulin-krasnyi"-2000*950*3-mm-3067782;369.00;-100.0000;ОНДУЛИН – это оригинальный кровельный и облицовочный материал, выпускаемый французской фирмой ONDULINE уже более 50 лет. Ондулин производится на шести фабриках в разных странах, а используется более чем в 100 странах мира на всех континентах.ОНДУЛИН производится путем насыщения органических волокон битумом при высокой температуре и давлении. В состав также входят минеральные вещества (наполнитель), резина и минеральные пигменты. Уникальная особенность ондулина - возможность укладки листов поверх существующей кровли без ее разборки. Также листы ондулина хорошо изгибаются вдоль волны. При радиусе кривизны от 5 метров их можно укладывать на криволинейные поверхности. Листы ондулина могут использоваться не только на кровле, но и как облицовка вертикальных поверхностей. ОНДУЛИН – очень долговечный материал, имеющий гарантию 15 лет и служащий до 50 лет. Листы ОНДУЛИН не содержат вредного для здоровья человека асбеста (как шифер) и изготавливаются из экологически чистых материалов. ОНДУЛИН имеет российское гигиеническое заключение, сертификат соответствия и пожарный сертификат. ОНДУЛИН – удивительно стоек к различным климатическим условиям, он выдерживает и тропическое солнце, и сибирский мороз. Кровля из ОНДУЛИНА способна выдерживать значительную снеговую нагрузку при правильно выполненной обрешетке.ОНДУЛИН широко используется практически по всей территории России от Санкт–Петербурга до Владивостока как в частной и дачной застройке, так и в жилищном и промышленном строительстве. Согласно испытаниям, проведенным в США и Великобритании, кровля из ОНДУЛИНА выдерживает ураганный ветер до 192 км/ч.Некоторые физико-механические и химические свойства листов "Ондулин"Низкое водопоглощение Хорошая погодоустойчивость Биологическая устойчивость к воздействию грибка, бактерий и микроорганизмов Химическая стойкость по отношению к воздействию кислот и щелочей Устойчивость к воздействию промышленных газов Стойкость к бензину и дизтопливу Пригодность для сбора дождевой воды и использования ее в качестве питьевойПараметрыДлина, мм 2000 Ширина листа габаритная, мм 950 Ширина полезная, мм 850 Высота профиля, мм 36 Толщина листа, мм 3 Вес, кг/шт 6 Цвет красный, зеленый или коричневый;В комплекте фирменные гвозди 20 шт.;enl_3067782_63385319476921.jpg thm_3067782_63385319476921.jpg 3067782_63385319476921.jpg enl_3067782_63385319484265.jpg thm_3067782_63385319484265.jpg 3067782_63385319484265.jpg enl_3067782_63385319489546.jpg thm_3067782_63385319489546.jpg 3067782_63385319489546.jpg ;
44675;Конек "Ондулин коричневый" L-1000 мм.;konek-"ondulin-korichnevyi"-l-1000-mm.-3067792;229.00;-30.0000;;Полезная длина 850 мм.;;
45857;Ендова "Ондулин коричневый" L-1000 мм.;endova-"ondulin-korichnevyi"-l-1000-mm.-3070156;239.00;0.0000;;Полезная длина 850 мм.Используется для оформления стыка кровли с вертикальной стеной, а также для оформления ендов крыши.;;
44671;Лист "Ондулин коричневый" 2000*950*3 мм;list-"ondulin-korichnevyi"-2000*950*3-mm-3067784;369.00;-76.0000;ОНДУЛИН – это оригинальный кровельный и облицовочный материал, выпускаемый французской фирмой ONDULINE уже более 50 лет. Ондулин производится на шести фабриках в разных странах, а используется более чем в 100 странах мира на всех континентах.ОНДУЛИН производится путем насыщения органических волокон битумом при высокой температуре и давлении. В состав также входят минеральные вещества (наполнитель), резина и минеральные пигменты. Уникальная особенность ондулина - возможность укладки листов поверх существующей кровли без ее разборки. Также листы ондулина хорошо изгибаются вдоль волны. При радиусе кривизны от 5 метров их можно укладывать на криволинейные поверхности. Листы ондулина могут использоваться не только на кровле, но и как облицовка вертикальных поверхностей. ОНДУЛИН – очень долговечный материал, имеющий гарантию 15 лет и служащий до 50 лет. Листы ОНДУЛИН не содержат вредного для здоровья человека асбеста (как шифер) и изготавливаются из экологически чистых материалов. ОНДУЛИН имеет российское гигиеническое заключение, сертификат соответствия и пожарный сертификат. ОНДУЛИН – удивительно стоек к различным климатическим условиям, он выдерживает и тропическое солнце, и сибирский мороз. Кровля из ОНДУЛИНА способна выдерживать значительную снеговую нагрузку при правильно выполненной обрешетке.ОНДУЛИН широко используется практически по всей территории России от Санкт–Петербурга до Владивостока как в частной и дачной застройке, так и в жилищном и промышленном строительстве. Согласно испытаниям, проведенным в США и Великобритании, кровля из ОНДУЛИНА выдерживает ураганный ветер до 192 км/ч.Некоторые физико-механические и химические свойства листов "Ондулин"Низкое водопоглощение Хорошая погодоустойчивость Биологическая устойчивость к воздействию грибка, бактерий и микроорганизмов Химическая стойкость по отношению к воздействию кислот и щелочей Устойчивость к воздействию промышленных газов Стойкость к бензину и дизтопливу Пригодность для сбора дождевой воды и использования ее в качестве питьевойПараметрыДлина, мм 2000 Ширина листа габаритная, мм 950 Ширина полезная, мм 850 Высота профиля, мм 36 Толщина листа, мм 3 Вес, кг/шт 6 Цвет красный, зеленый или коричневый;В комплекте фирменные гвозди 20 шт.;enl_3067784_63385319664000.jpg thm_3067784_63385319664000.jpg 3067784_63385319664000.jpg enl_3067784_63385319668421.jpg thm_3067784_63385319668421.jpg 3067784_63385319668421.jpg enl_3067784_63385319672984.jpg thm_3067784_63385319672984.jpg 3067784_63385319672984.jpg ;
5447;Щипцовый элемент красный;schipcovyi-element-krasnyi-200125541;229.00;0.0000;;Полезная длина 850 мм.;;
;Лестницы и стремянки;lestnicy-i-stremyanki-2607699
3729;Стремянка стальная5 ступеней Н=1,03 м 4 кг (А7405);stremyanka-stalnaya5-stupenei-n=1,03-m-4-kg-(a7405)-200122260;845.00;13.0000;Стремянка стальная 5 ступеней Н=1,03 м 4 кг (А7405)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельности;;enl_200122260_63385591920625.jpg thm_200122260_63385591920625.jpg 200122260_63385591920625.jpg enl_200122260_63385591926093.jpg thm_200122260_63385591926093.jpg 200122260_63385591926093.jpg ;
3728;Стремянка стальная4 ступени Н=0,82 м 3,6 кг (А7404);stremyanka-stalnaya4-stupeni-n=0,82-m-3,6-kg-(a7404)-200122258;715.00;11.0000;Стремянка стальная 4 ступени Н=0,82 м 3,6 кг (А7404)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельности;;enl_200122258_63385591813859.jpg thm_200122258_63385591813859.jpg 200122258_63385591813859.jpg enl_200122258_63385591818593.jpg thm_200122258_63385591818593.jpg 200122258_63385591818593.jpg ;
3730;Стремянка стальная6 ступеней Н=1,24 м 5,5 кг (А7406);stremyanka-stalnaya6-stupenei-n=1,24-m-5,5-kg-(a7406)-200122262;1092.00;10.0000;Стремянка стальная 6 ступеней Н=1,24 м 5,5 кг (А7406)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельности;;enl_200122262_63385591980562.jpg thm_200122262_63385591980562.jpg 200122262_63385591980562.jpg enl_200122262_63385591983828.jpg thm_200122262_63385591983828.jpg 200122262_63385591983828.jpg ;
3731;Стремянка стальная7 ступеней Н=1,45 м 6,3 кг (А7407);stremyanka-stalnaya7-stupenei-n=1,45-m-6,3-kg-(a7407)-200122264;1248.00;7.0000;Стремянка стальная 7 ступеней Н=1,45 м 6,3 кг (А7407)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельности;;enl_200122264_63385592026171.jpg thm_200122264_63385592026171.jpg 200122264_63385592026171.jpg enl_200122264_63385592030265.jpg thm_200122264_63385592030265.jpg 200122264_63385592030265.jpg ;
3733;Стремянка алюминиевая матовая 5 ступеней Н=1,03 м 4 кг (А7005);stremyanka-alyuminievaya-matovaya-5-stupenei-n=1,03-m-4-kg-(a7005)-200122268;1235.00;5.0000;Стремянка алюминиевая матовая 5 ступеней Н=1,03 м 4 кг (А7005)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельностиКроме того, поскольку стремянки изготавливаются из алюминиевого профиля, они обладают весьма маленьким весом по сравнению с аналогичными продуктами других производителей, изготовленных из других материалом, например, стали;;enl_200122268_63385591497359.jpg thm_200122268_63385591497359.jpg 200122268_63385591497359.jpg enl_200122268_63385591501390.jpg thm_200122268_63385591501390.jpg 200122268_63385591501390.jpg ;
3732;Стремянка алюминиевая матовая 4 ступени Н=0,82 м 3,6 кг (А7004);stremyanka-alyuminievaya-matovaya-4-stupeni-n=0,82-m-3,6-kg-(a7004)-200122266;1047.00;6.0000;Стремянка алюминиевая матовая 4 ступени Н=0,82 м 3,6 кг (А7004)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельностиКроме того, поскольку стремянки изготавливаются из алюминиевого профиля, они обладают весьма маленьким весом по сравнению с аналогичными продуктами других производителей, изготовленных из других материалом, например, стали;;enl_200122266_63385590499375.jpg thm_200122266_63385590499375.jpg 200122266_63385590499375.jpg enl_200122266_63385590504906.jpg thm_200122266_63385590504906.jpg 200122266_63385590504906.jpg enl_200122266_63385590966046_Описание thm_200122266_63385590966046_Описание 200122266_63385590966046_Описание enl_M8303.doc thm_M8303.doc M8303.doc ;
3734;Стремянка алюминиевая матовая 6 ступеней Н=1,24 м 4,5 кг (А7006);stremyanka-alyuminievaya-matovaya-6-stupenei-n=1,24-m-4,5-kg-(a7006)-200122270;1580.00;4.0000;Стремянка алюминиевая матовая 6 ступеней Н=1,24 м 4,5 кг (А7006)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельностиКроме того, поскольку стремянки изготавливаются из алюминиевого профиля, они обладают весьма маленьким весом по сравнению с аналогичными продуктами других производителей, изготовленных из других материалом, например, стали;;enl_200122270_63385591675906.jpg thm_200122270_63385591675906.jpg 200122270_63385591675906.jpg enl_200122270_63385591678578.jpg thm_200122270_63385591678578.jpg 200122270_63385591678578.jpg ;
3735;Стремянка алюминиевая матовая 7 ступеней Н=1,45 м 5,3 кг (А7007);stremyanka-alyuminievaya-matovaya-7-stupenei-n=1,45-m-5,3-kg-(a7007)-200122272;1755.00;5.0000;Стремянка алюминиевая матовая 7 ступеней Н=1,45 м 5,3 кг (А7007)Один из самых востребованных типов строительных и бытовых вспомогательных лестниц – это стремянки. Они применяются практически повсюду, поскольку необходимость работы с предметами выше человеческого роста возникает регулярно в самых различных областях человеческой жизнедеятельностиКроме того, поскольку стремянки изготавливаются из алюминиевого профиля, они обладают весьма маленьким весом по сравнению с аналогичными продуктами других производителей, изготовленных из других материалом, например, стали;;enl_200122272_63385591755328.jpg thm_200122272_63385591755328.jpg 200122272_63385591755328.jpg enl_200122272_63385591758203.jpg thm_200122272_63385591758203.jpg 200122272_63385591758203.jpg ;
;Смесители Смесители  BRAUS Смесители  Edwardian;smesiteli-smesiteli--braus-smesiteli--edwardian-2607672
9258;Смеситель д/умывальника BRAUSEdwardian 05110;smesitel-d/umyvalnika-brausedwardian-05110-3170790;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9260;Смеситель д/кухни BRAUSEdwardian 05132;smesitel-d/kuhni-brausedwardian-05132-3170794;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9259;Смеситель д/ванны короткий излив BRAUS Edwardian 05120;smesitel-d/vanny-korotkii-izliv-braus-edwardian-05120-3170792;1.00;0.0000;;Короткий излив керамический картридж Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители  Fenix;smesiteli-smesiteli--braus-smesiteli--fenix-2607674
9306;Смеситель д/кухни BRAUS Fenix 07231;smesitel-d/kuhni-braus-fenix-07231-3170886;1.00;0.0000;;Кран буксы керамические гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9303;Смеситель д/умывальника BRAUS Fenix 07211;smesitel-d/umyvalnika-braus-fenix-07211-3170880;1.00;0.0000;;Кран буксы керамические гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9304;Смеситель д/ванны короткий излив BRAUS Fenix 07220;smesitel-d/vanny-korotkii-izliv-braus-fenix-07220-3170882;1.00;0.0000;;короткий излив керамические кран-буксы.Рекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители  Fusa;smesiteli-smesiteli--braus-smesiteli--fusa-2607675
9263;Смеситель д/кухни BRAUS Fusa 04131;smesitel-d/kuhni-braus-fusa-04131-3170800;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9262;Смеситель д/кухни BRAUS Fusa 04132;smesitel-d/kuhni-braus-fusa-04132-3170798;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9264;Смеситель д/умывальника BRAUS Fusa 04110;smesitel-d/umyvalnika-braus-fusa-04110-3170802;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9261;Смеситель д/ванны короткий излив BRAUS Fusa 04120;smesitel-d/vanny-korotkii-izliv-braus-fusa-04120-3170796;1.00;0.0000;;Короткий излив керамический картридж Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Crina;smesiteli-smesiteli--braus-smesiteli-crina-2607671
9278;Смеситель д/кухни BRAUS Crina 02130;smesitel-d/kuhni-braus-crina-02130-3170830;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9275;Смеситель д/умывальника BRAUS Crina 02110;smesitel-d/umyvalnika-braus-crina-02110-3170824;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9276;Смеситель д/ванны короткий излив BRAUS Crina 02120;smesitel-d/vanny-korotkii-izliv-braus-crina-02120-3170826;1.00;0.0000;;Короткий излив керамический картридж Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Lotus;smesiteli-smesiteli--braus-smesiteli-lotus-2607676
9282;Смеситель д/кухни BRAUS Lotus 01131;smesitel-d/kuhni-braus-lotus-01131-3170838;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9283;Смеситель д/кухни BRAUS Lotus 01132;smesitel-d/kuhni-braus-lotus-01132-3170840;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9279;Смеситель д/умывальника BRAUS Lotus 01110;smesitel-d/umyvalnika-braus-lotus-01110-3170832;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9280;Смеситель д/ванны короткий излив BRAUS Lotus 01120;smesitel-d/vanny-korotkii-izliv-braus-lotus-01120-3170834;1.00;0.0000;;Короткий излив керамический картридж 40мм Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
9281;Смеситель д/ванны с плоск. изл.350BRAUS Lotus 01122;smesitel-d/vanny-s-plosk.-izl.350braus-lotus-01122-3170836;1.00;0.0000;;Излив 350 мм керамические кран буксы Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Melbourne;smesiteli-smesiteli--braus-smesiteli-melbourne-2607678
9310;Смеситель д/кухни BRAUS Melbourne 12231;smesitel-d/kuhni-braus-melbourne-12231-3170894;1.00;0.0000;;Смеситель для кухни с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9307;Смеситель д/умывальника BRAUS Melbourne 12211;smesitel-d/umyvalnika-braus-melbourne-12211-3170888;1.00;0.0000;;Смеситель для кухни с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9308;Смеситель д/ванны короткий излив BRAUS Melbourne 12220;smesitel-d/vanny-korotkii-izliv-braus-melbourne-12220-3170890;1.00;0.0000;;Смеситель для ванны короткий излив с керамическими кран буксами и аксессуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
9309;Смеситель д/ванны с плоск. изл.350BRAUS Melbourne 12222;smesitel-d/vanny-s-plosk.-izl.350braus-melbourne-12222-3170892;1.00;0.0000;;Излив 350 мм керамические кран буксы Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Pristina;smesiteli-smesiteli--braus-smesiteli-pristina-2607679
9302;Смеситель д/кухни BRAUS Pristina 09231;smesitel-d/kuhni-braus-pristina-09231-3170878;1.00;0.0000;;Смеситель для кухни с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9299;Смеситель д/умывальника BRAUS Pristina 09210;smesitel-d/umyvalnika-braus-pristina-09210-3170872;1.00;0.0000;;Смеситель для умывальника с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9300;Смеситель д/ванны короткий излив BRAUS Pristina 09220;smesitel-d/vanny-korotkii-izliv-braus-pristina-09220-3170874;1.00;0.0000;;Смеситель для ванны короткий излив с керамическими кран буксами и аксессуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
9301;Смеситель д/ванны с плоск. изл.350BRAUS Pristina 09222;smesitel-d/vanny-s-plosk.-izl.350braus-pristina-09222-3170876;1.00;0.0000;;Излив 350 мм керамические кран буксы Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Queensland;smesiteli-smesiteli--braus-smesiteli-queensland-2607680
9273;Смеситель д/кухни BRAUS Queensland 06131;smesitel-d/kuhni-braus-queensland-06131-3170820;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9272;Смеситель д/умывальника BRAUS Queensland 06110;smesitel-d/umyvalnika-braus-queensland-06110-3170818;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9270;Смеситель д/ванны короткий излив BRAUS Queensland 06120;smesitel-d/vanny-korotkii-izliv-braus-queensland-06120-3170814;1.00;0.0000;;Короткий излив керамический картридж Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
9271;Смеситель д/ванны с плоск. изл.350BRAUS Queensland 06122;smesitel-d/vanny-s-plosk.-izl.350braus-queensland-06122-3170816;1.00;0.0000;;Излив плоский 350 керамический картридж Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Saleva;smesiteli-smesiteli--braus-smesiteli-saleva-2607677
9295;Смеситель BRAUS Saleva 10151;smesitel-braus-saleva-10151-3170864;1.00;0.0000;;Смеситель с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9294;Смеситель д/кухни BRAUS Saleva 10231;smesitel-d/kuhni-braus-saleva-10231-3170862;1.00;0.0000;;Смеситель для кухни с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9291;Смеситель д/умывальника BRAUS Saleva 10210;smesitel-d/umyvalnika-braus-saleva-10210-3170856;1.00;0.0000;;Смеситель для умывальника с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9293;Смеситель д/ванны с изл.350BRAUS Saleva 102222;smesitel-d/vanny-s-izl.350braus-saleva-102222-3170860;1.00;0.0000;;Излив 350 мм керамические кран буксы Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
9292;Смеситель д/ванны короткий излив BRAUS Saleva 10220;smesitel-d/vanny-korotkii-izliv-braus-saleva-10220-3170858;1.00;0.0000;;Смеситель для ванны короткий излив с керамическими кран буксами и аксессуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Sanni;smesiteli-smesiteli--braus-smesiteli-sanni-2607673
9266;Смеситель д/умывальника BRAUS Sanni 03110;smesitel-d/umyvalnika-braus-sanni-03110-3170806;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9265;Смеситель д/ванны короткий излив BRAUS Sanni 03120;smesitel-d/vanny-korotkii-izliv-braus-sanni-03120-3170804;1.00;0.0000;;Короткий излив керамический картридж Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
9268;Смеситель д/кухни BRAUS Sanni 03131;smesitel-d/kuhni-braus-sanni-03131-3170810;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9269;Смеситель д/кухни BRAUS Sanni 03132;smesitel-d/kuhni-braus-sanni-03132-3170812;1.00;0.0000;;Керамический картридж гибкая подводка1/2 дюйма Рекомендовано поставить фильтр для очистки воды !!!;;
9267;Смеситель д/ванны с плоск. изл.350BRAUS Sanni 03122;smesitel-d/vanny-s-plosk.-izl.350braus-sanni-03122-3170808;1.00;0.0000;;Излив 350 мм керамические картридж Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители Versus;smesiteli-smesiteli--braus-smesiteli-versus-2607682
9297;Смеситель д/кухни BRAUS Versus 11231;smesitel-d/kuhni-braus-versus-11231-3170868;1.00;0.0000;;Смеситель для кухни с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9296;Смеситель д/умывальника BRAUS Versus 11211;smesitel-d/umyvalnika-braus-versus-11211-3170866;1.00;0.0000;;Смеситель для умывальника с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9298;Смеситель д/ванны с изл.350BRAUS Versus 11222;smesitel-d/vanny-s-izl.350braus-versus-11222-3170870;1.00;0.0000;;Излив 350 мм керамические кран буксы Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
;Смесители Смесители  BRAUS Смесители mayfair;smesiteli-smesiteli--braus-smesiteli-mayfair-2607681
9289;Смеситель д/кухни BRAUS mayfair 08231a;smesitel-d/kuhni-braus-mayfair-08231a-3170852;1.00;0.0000;;Смеситель для кухни с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9290;Смеситель д/кухни BRAUS mayfair 08231b;smesitel-d/kuhni-braus-mayfair-08231b-3170854;1.00;0.0000;;Смеситель для кухни с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9286;Смеситель д/умывальника BRAUS mayfair 08210;smesitel-d/umyvalnika-braus-mayfair-08210-3170846;1.00;0.0000;;Смеситель для умывальника с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9284;Смеситель д/умывальника BRAUS mayfair 08211a;smesitel-d/umyvalnika-braus-mayfair-08211a-3170842;1.00;0.0000;;Смеситель для умывальника с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9285;Смеситель д/умывальника BRAUS mayfair 08211b;smesitel-d/umyvalnika-braus-mayfair-08211b-3170844;1.00;0.0000;;Смеситель для умывальника с керамическими кран буксами гибкая подводка 1/2 дюймаРекомендовано поставить фильтр для очистки воды !!!;;
9287;Смеситель д/ванны короткий излив BRAUS mayfair 08220;smesitel-d/vanny-korotkii-izliv-braus-mayfair-08220-3170848;1.00;0.0000;;Смеситель для ванны короткий излив с керамическими кран буксами и аксессуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
9288;Смеситель д/ванны с плоск. изл.350BRAUS mayfair 08222;smesitel-d/vanny-s-plosk.-izl.350braus-mayfair-08222-3170850;1.00;0.0000;;Излив 350 мм керамические кран буксы Акссесуары в комплектеРекомендовано поставить фильтр для очистки воды !!!;;
